#hg19_chr	hg19_start	hg19_end	# Chromosome	Genomic Position Start	Genomic Position End	Cyto Location	Computed Cyto Location	MIM Number	Gene Symbols	Gene Name	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotypes	Mouse Gene Symbol/ID
8	27629465	27669946	chr8	27771948	27812429	8p21.1	8p21.1	609353	ESCO2	Establishment of sister chromatid cohesion N-acetyltransferase 2	ESCO2	157570	ENSG00000171320		Roberts syndrome, 268300 (3), Autosomal recessive; SC phocomelia syndrome, 269000 (3), Autosomal recessive	Esco2 (MGI:1919238)
8	28465252	28613115	chr8	28607735	28755598	8p21	8p21.1	605744	EXTL3, EXTR1, ISDNA	Exostosin-like 3	EXTL3	2137	ENSG00000012232		Immunoskeletal dysplasia with neurodevelopmental abnormalities, 617425 (3), Autosomal recessive	Extl3 (MGI:1860765)
8	30435834	30515757	chr8	30578317	30658240	8p21-p12	8p12	189964	GTF2E2, TTD6	General transcription factor IIE, polypeptide 2, beta subunit, 34kD	GTF2E2	2961	ENSG00000197265		Trichothiodystrophy 6, nonphotosensitive, 616943 (3), Autosomal recessive	Gtf2e2 (MGI:1915403)
8	30535577	30585515	chr8	30678060	30727998	8p21.1	8p12	138300	GSR, GSRD	Glutathione reductase	GSR	2936	ENSG00000104687		Hemolytic anemia due to glutathione reductase deficiency, 618660 (3), Autosomal recessive	Gsr (MGI:95804)
8	30689059	30770523	chr8	30831543	30913007	8p12	8p12	605795	TEX15, SPGF25	Testis-expressed gene 15	TEX15	56154	ENSG00000133863		Spermatogenic failure 25, 617960 (3), Autosomal recessive	Tex15 (MGI:1934816)
8	30891264	31033653	chr8	31033748	31176137	8p12-p11.2	8p12	604611	RECQL2, RECQ3, WRN	DNA helicase, RecQ-like 2	WRN	7486	ENSG00000165392		Werner syndrome, 277700 (3), Autosomal recessive	Wrn (MGI:109635)
8	31496760	32631563	chr8	31639244	32774045	8p22-p11	8p12	142445	NRG1, HGL, HRGA, ARIA	Neuregulin 1 (heregulin, alpha, 45kD; ERBB2 p185-activator)	NRG1	3084	ENSG00000157168		{?Schizophrenia, susceptibility to}, 603013 (1)	
8	33356239	33370652	chr8	33498721	33513134	8p12	8p12	614426	TTI2, C8orf41, MRT39	TELO2-interacting protein 2	TTI2	80185	ENSG00000129696		Mental retardation, autosomal recessive 39, 615541 (3), Autosomal recessive	Tti2 (MGI:2384576)
8	37594144	37615939	chr8	37736626	37758421	8p11.2	8p11.23	611605	ERLIN2, SPFH2, C8orf2, SPG18	Endoplasmic reticulum lipid raft-associated protein 2	ERLIN2	11160	ENSG00000147475		Spastic paraplegia 18, autosomal recessive, 611225 (3), Autosomal recessive	Erlin2 (MGI:2387215)
8	37620063	37637285	chr8	37762545	37779767	8p11.2	8p11.23	604436	PLPBP, PROSC, EPVB6D	Pyridoxal phosphate-binding protein	PLPBP	11212	ENSG00000147471		Epilepsy, early-onset, vitamin B6-dependent, 617290 (3), Autosomal recessive	Plpbp (MGI:1891207)
8	37820507	37824116	chr8	37962989	37966598	8p12-p11.2	8p11.23	109691	ADRB3	Adrenergic, beta-3-, receptor	ADRB3	155	ENSG00000188778		{Obesity, susceptibility to}, 601665 (3), Autosomal dominant, Autosomal recessive, Multifactorial	Adrb3 (MGI:87939)
8	38000217	38008469	chr8	38142699	38150951	8p11.2	8p11.23	600617	STAR	Steroidogenic acute regulatory protein	STAR	6770	ENSG00000147465		Lipoid adrenal hyperplasia, 201710 (3), Autosomal recessive	Star (MGI:102760)
8	38089008	38131439	chr8	38231490	38273921	8p11.23	8p11.23	615003	DDHD2, KIAA0725, SPG54	DDHD domain-containing protein 2	DDHD2	23259	ENSG00000085788		Spastic paraplegia 54, autosomal recessive, 615033 (3), Autosomal recessive	Ddhd2 (MGI:1919358)
8	38268655	38326351	chr8	38411137	38468833	8p11.2-p11.1	8p11.23	136350	FGFR1, FLT2, OGD, KAL2, HH2, HRTFDS, ECCL	Fibroblast growth factor receptor-1 (fms-related tyrosine kinase-2)	FGFR1	2260	ENSG00000077782	fused with BCR, CEP1, FOP, FIM in hematologic malignancies	Pfeiffer syndrome, 101600 (3), Autosomal dominant; Jackson-Weiss syndrome, 123150 (3), Autosomal dominant; Trigonocephaly 1, 190440 (3), Autosomal dominant; Hypogonadotropic hypogonadism 2 with or without anosmia, 147950 (3), Autosomal dominant; Hartsfield syndrome, 615465 (3), Autosomal dominant; Osteoglophonic dysplasia, 166250 (3), Autosomal dominant; Encephalocraniocutaneous lipomatosis, somatic mosaic, 613001 (3)	Fgfr1 (MGI:95522)
8	38854285	38962779	chr8	38996766	39105260	8p11.23	8p11.22	602713	ADAM9, MDC9, MCMP, CORD9	ADAM metallopeptidase domain 9	ADAM9	8754	ENSG00000168615		Cone-rod dystrophy 9, 612775 (3), Autosomal recessive	Adam9 (MGI:105376)
8	41510743	41754258	chr8	41653224	41896740	8p11.2	8p11.21	612641	ANK1, SPH1	Ankyrin-1, erythrocytic	ANK1	286	ENSG00000029534		Spherocytosis, type 1, 182900 (3), Autosomal dominant, Autosomal recessive	Ank1 (MGI:88024)
8	41786996	41909505	chr8	41929478	42051987	8p11	8p11.21	601408	KAT6A, MYST3, MOZ, ZNF220, ARTHS	K(lysine) acetyltransferase 6A	KAT6A	7994	ENSG00000083168		Arboleda-Tham syndrome, 616268 (3), Autosomal dominant	Kat6a (MGI:2442415)
8	42032235	42065082	chr8	42174717	42207564	8p12	8p11.21	173370	PLAT, TPA	Plasminogen activator, tissue type	PLAT	5327	ENSG00000104368		Hyperfibrinolysis, familial, due to increased release of PLAT, 612348 (1); Thrombophilia, familial, due to decreased release of PLAT, 612348 (1)	Plat (MGI:97610)
8	42128244	42189977	chr8	42270726	42332459	8p11.2	8p11.21	603258	IKBKB, NFKBIKB, IMD15B, IMD15A	Inhibitor of nuclear factor kappa-B kinase, subunit beta	IKBKB	3551	ENSG00000104365		Immunodeficiency 15A, 618204 (3), Autosomal dominant; Immunodeficiency 15B, 615592 (3), Autosomal recessive	Ikbkb (MGI:1338071)
8	42273979	42397285	chr8	42416461	42542142	8p11.21	8p11.21	158378	SLC20A2, MLVAR, GLVR2, IBGC1, IBGC2	Solute carrier family 20, phosphate transporter, member 2	SLC20A2	6575	ENSG00000168575		Basal ganglia calcification, idiopathic, 1, 213600 (3), Autosomal dominant	Slc20a2 (MGI:97851)
8	42691816	42698473	chr8	42836673	42843330	8p11.21	8p11.21	609520	THAP1, DYT6	THAP domain-containing protein 1	THAP1	55145	ENSG00000131931		Dystonia 6, torsion, 602629 (3), Autosomal dominant	Thap1 (MGI:1921004)
8	42704779	42752436	chr8	42849636	42897293	8p11.2	8p11.21	614649	RNF170, SNAX1	RING finger protein 170	RNF170	81790	ENSG00000120925		Ataxia, sensory, 1, autosomal dominant, 608984 (3), Autosomal dominant	Rnf170 (MGI:1924983)
8	42948648	42978576	chr8	43093505	43123433	8p11	8p11.21	615247	POMK, SGK196, MDDGA12, MDDGC12	Protein-O-mannose kinase	POMK	84197	ENSG00000185900	mutation in 1 MDDGC12 family has been reported	?Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12, 616094 (3), Autosomal recessive; Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12, 615249 (3), Autosomal recessive	Pomk (MGI:1921903)
8	42995591	43057997	chr8	43140448	43202854	8p11.1	8p11.2-p11.1	610453	HGSNAT, TMEM76, MPS3C, RP73	Heparan-alpha-glucosaminide N-acetyltransferase	HGSNAT	138050	ENSG00000165102		Retinitis pigmentosa 73, 616544 (3), Autosomal recessive; Mucopolysaccharidosis type IIIC (Sanfilippo C), 252930 (3), Autosomal recessive	Hgsnat (MGI:1196297)
8	48685671	48872695	chr8	47773110	47960135	8q11	8q11.21	600899	PRKDC, HYRC1, DNPK1, IMD26	Protein kinase, DNA-activated, catalytic polypeptide (hyperradiosensitivity of murine SCID mutation, complementing-1)	PRKDC	5591	ENSG00000253729		Immunodeficiency 26, with or without neurologic abnormalities, 615966 (3), Autosomal recessive	Prkdc (MGI:104779)
8	48873500	48890719	chr8	47960940	47978159	8q11.2	8q11.21	602638	MCM4, NKGCD, NKCD, IMD54	Minichromosome maintenance deficient, S. cerevisiae, homolog of, 4	MCM4	4173	ENSG00000104738		Immunodeficiency 54, 609981 (3), Autosomal recessive	Mcm4 (MGI:103199)
8	49830156	49833987	chr8	48917597	48921428	8q11	8q11.21	602150	SNAI2, SLUG, WS2D	snail, Drosophila, homolog of, 2 (Neural crest transcription factor SLUG)	SNAI2	6591	ENSG00000019549		Waardenburg syndrome, type 2D, 608890 (3), Autosomal recessive; Piebaldism, 172800 (3), Autosomal dominant	Snai2 (MGI:1096393)
8	53535017	53627025	chr8	52622457	52714465	8q11	8q11.23	606837	RB1CC1, CC1, KIAA0203	RB1-inducible coiled-coil 1	RB1CC1	9821	ENSG00000023287		Breast cancer, somatic, 114480 (3)	Rb1cc1 (MGI:1341850)
8	55370494	55373451	chr8	54457934	54460891	8q12-q13	8q11.23	610928	SOX17, VUR3	SRY-box 17	SOX17	64321	ENSG00000164736		Vesicoureteral reflux 3, 613674 (3), Autosomal dominant	Sox17 (MGI:107543)
8	55422007	55784279	chr8	54509447	54871719	8q11-q13	8q11.2-q12.1	603937	RP1, ORP1	Oxygen-regulated photoreceptor protein-1 (retinitis pigmentosa-1)	RP1	6101	ENSG00000104237		Retinitis pigmentosa 1, 180100 (3), Autosomal dominant, Autosomal recessive	Rp1 (MGI:1341105)
8	57073467	57123885	chr8	56160908	56211326	8q12	8q12.1	603026	PLAG1, SGPA, PSA, SRS4	PLAG1 zinc finger protein	PLAG1	5324	ENSG00000181690	fused with CTNNB1 in SGPA	Silver-Russell syndrome 4, 618907 (3), Autosomal dominant; Adenomas, salivary gland pleomorphic, somatic, 181030 (3)	Plag1 (MGI:1891916)
8	57870489	57906432	chr8	56957930	56993873	8q12.1	8q12.1	614010	IMPAD1, GPAPP, IMPA3	Inositol monophosphatase domain-containing protein 1	BPNT2	54928	ENSG00000104331		Chondrodysplasia with joint dislocations, GPAPP type, 614078 (3), Autosomal recessive	Bpnt2 (MGI:1915720)
8	61097970	61193958	chr8	60185411	60281399	8q11-q12	8q12.1	114815	CA8, CALS, CARP, CAMRQ3	Carbonic anhydrase VIII	CA8	767	ENSG00000178538		Cerebellar ataxia and mental retardation with or without quadrupedal locomotion 3, 613227 (3), Autosomal recessive	Car8 (MGI:88253)
8	61591298	61780586	chr8	60678739	60868027	8q12.1	8q12.2	608892	CHD7, HH5	Chromodomain helicase DNA binding protein 7	CHD7	55636	ENSG00000171316		Hypogonadotropic hypogonadism 5 with or without anosmia, 612370 (3), Autosomal dominant; CHARGE syndrome, 214800 (3), Autosomal dominant	Chd7 (MGI:2444748)
8	62413114	62627198	chr8	61500555	61714639	8q12.1	8q12.3	600582	ASPH, HAAH, FDLAB	Aspartate beta-hydroxylase (junctin; junctate)	ASPH	444	ENSG00000198363		Traboulsi syndrome, 601552 (3), Autosomal recessive	Asph (MGI:1914186)
8	63972046	63999081	chr8	63059487	63086522	8q13.1-q13.3	8q12.3	600415	TTPA, TTP1, AVED	Tocopherol, alpha, transfer protein	TTPA	7274	ENSG00000137561		Ataxia with isolated vitamin E deficiency, 277460 (3), Autosomal recessive	Ttpa (MGI:1354168)
8	65499131	65711293	chr8	64586574	64798736	8q21.3	8q12.3	603711	CYP7B1, CBAS3, SPG5A	Cytochrome P450, subfamily VIIB (oxysterol 7-alpha-hydroxylase), polypeptide 1	CYP7B1	9420	ENSG00000172817		Spastic paraplegia 5A, autosomal recessive, 270800 (3), Autosomal recessive; Bile acid synthesis defect, congenital, 3, 613812 (3), Autosomal recessive	Cyp7b1 (MGI:104978)
8	67974651	68110237	chr8	67062416	67198002	8q13.2	8q13.1-q13.2	611654	CSPP1, CSPP, JBTS21	Centrosome spindle pole-associated protein 1	CSPP1	79848	ENSG00000104218		Joubert syndrome 21, 615636 (3), Autosomal recessive	Cspp1 (MGI:2681832)
8	68334272	68659348	chr8	67422037	67747113	8q13	8q13.2	609562	CPA6, CPAH, ETL5, FEB11	Carboxypeptidase A6	CPA6	57094	ENSG00000165078		Febrile seizures, familial, 11, 614418 (3), Autosomal recessive; Epilepsy, familial temporal lobe, 5, 614417 (3), Autosomal dominant, Autosomal recessive	Cpa6 (MGI:3045348)
8	72109667	72460338	chr8	71197432	71548103	8q13.3	8q13.3	601653	EYA1, BOR, BOS1, OFC1	Eyes absent, Drosophila, homolog of, 1	EYA1	2138	ENSG00000104313	mutation identified in 1 OFC1 family	?Otofaciocervical syndrome, 166780 (3), Autosomal dominant; Anterior segment anomalies with or without cataract, 602588 (3), Autosomal dominant; Branchiootorenal syndrome 1, with or without cataracts, 113650 (3), Autosomal dominant; Branchiootic syndrome 1, 602588 (3), Autosomal dominant	Eya1 (MGI:109344)
8	72933484	73007119	chr8	72021249	72094884	8q13	8q21.11	604775	TRPA1, ANKTM1, FEPS1	Transient receptor potential cation channel, subfamily A, member 1 (ankyrin-like protein with transmembrane domains 1)	TRPA1	8989	ENSG00000104321	mutation identified in 1 FEPS1 family	?Episodic pain syndrome, familial, 1, 615040 (3), Autosomal dominant	Trpa1 (MGI:3522699)
8	74888376	74895017	chr8	73976141	73982782	8q21.11	8q21.11	612418	TMEM70, MC5DN2	Transmembrane protein 70	TMEM70	54968	ENSG00000175606		Mitochondrial complex V (ATP synthase) deficiency, nuclear type 2, 614052 (3), Autosomal recessive	Tmem70 (MGI:1915068)
8	75146934	75233774	chr8	74234699	74321539	8q21	8q21.11	605266	JPH1, JP1, CMT2K	Junctophilin 1	JPH1	56704	ENSG00000104369	mutation identified in 1 CMT2K family	?Charcot-Marie-Tooth disease, axonal, autosomal dominant, type 2K, 607831 (3), Autosomal dominant, Autosomal recessive	Jph1 (MGI:1891495)
8	75262617	75401106	chr8	74350382	74488871	8q21.11	8q21.11	606598	GDAP1, CMT4A, CMT2K, CMTRIA	Ganglioside-induced differentiation-associated protein 1	GDAP1	54332	ENSG00000104381		Charcot-Marie-Tooth disease, recessive intermediate, A, 608340 (3), Autosomal recessive; Charcot-Marie-Tooth disease, type 4A, 214400 (3), Autosomal recessive; Charcot-Marie-Tooth disease, axonal, type 2K, 607831 (3), Autosomal dominant, Autosomal recessive; Charcot-Marie-Tooth disease, axonal, with vocal cord paresis, 607706 (3), Autosomal recessive	Gdap1 (MGI:1338002)
8	77593453	77779520	chr8	76681218	76867284	8q21.12	8q21.13	606940	ZFHX4, ZFH4	Zinc finger homeobox 4	ZFHX4	79776	ENSG00000091656		?Ptosis, congenital, 178300 (2), Autosomal dominant	Zfhx4 (MGI:2137668)
8	77892493	77913279	chr8	76980257	77001043	8q21.1	8q21.13	170993	PEX2, PAF1, PMP35, PBD5A, PBD5B, PXMP3	Peroxisome biogenesis factor 2	PEX2	5828	ENSG00000164751		Peroxisome biogenesis disorder 5A (Zellweger), 614866 (3), Autosomal recessive; Peroxisome biogenesis disorder 5B, 614867 (3), Autosomal recessive	Pex2 (MGI:107486)
8	79588104	79719064	chr8	78675869	78806829	8q21.13	8q21.13	146660	IL7	Interleukin-7	IL7	3574	ENSG00000104432	mutation identified in 1 EV5 family	{?Epidermodysplasia verruciformis, susceptibility to, 5}, 618309 (3), Autosomal recessive	Il7 (MGI:96561)
8	80830951	80942493	chr8	79918716	80030258	8q21.1-q21.3	8q21.13	611990	MRPS28, MRPS35, COXPD47	Mitochondrial ribosomal protein S28	MRPS28	28957	ENSG00000147586	mutation identified in 1 COXPD47 patient	?Combined oxidative phosphorylation deficiency 47, 618958 (3), Autosomal recessive	Mrps28 (MGI:1913480)
8	82352560	82359673	chr8	81440325	81447438	8q21.3-q22.1	8q21.13	170715	PMP2, CMT1G	Peripheral myelin protein-2	PMP2	5375	ENSG00000147588		Charcot-Marie-Tooth disease, demyelinating, type 1G, 618279 (3), Autosomal dominant	Pmp2 (MGI:102667)
8	82569148	82598588	chr8	81656913	81686353	8q21.13-q21.3	8q21.13	602064	IMPA1, MRT59	Inositol(myo)-1(or 4)-monophosphatase-1	IMPA1	3612	ENSG00000133731		Mental retardation, autosomal recessive 59, 617323 (3), Autosomal recessive	Impa1 (MGI:1933158)
8	86376130	86393721	chr8	85463901	85481492	8q22	8q21.2	611492	CA2	Carbonic anhydrase II	CA2	760	ENSG00000104267	CA1, CA2 linked in monkey and mouse	Osteopetrosis, autosomal recessive 3, with renal tubular acidosis, 259730 (3), Autosomal recessive	Car2 (MGI:88269)
8	87585835	87755902	chr8	86573607	86743674	8q21-q22	8q21.3	605080	CNGB3, ACHM3, ACHM1	Cyclic nucleotide-gated channel, beta-3	CNGB3	54714	ENSG00000170289		Achromatopsia 3, 262300 (3), Autosomal recessive	Cngb3 (MGI:1353562)
8	90945558	90996951	chr8	89933330	89984723	8q21	8q21.3	602667	NBN, NBS1	Nibrin	NBN	4683	ENSG00000104320		Leukemia, acute lymphoblastic, 613065 (3); Nijmegen breakage syndrome, 251260 (3), Autosomal recessive; Aplastic anemia, 609135 (3)	Nbn (MGI:1351625)
8	92082532	92099322	chr8	91070304	91087094	8q21.3	8q21.3	612021	OTUD6B, DUBA5, IDDFSDA	OTU domain-containing protein 6B	OTUD6B	51633	ENSG00000155100		Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies, 617452 (3), Autosomal recessive	Otud6b (MGI:1919451)
8	94712777	94743754	chr8	93700549	93731526	8q22.1	8q22.1	617273	FAM92A, FAM92A1, PAPA9	Family with sequence similarity 92, member A	CIBAR1	137392	ENSG00000188343	mutation identified in 1 PAPA9 family	?Polydactyly, postaxial, type A9, 618219 (3), Autosomal recessive	Cibar1 (MGI:1915349)
8	94767071	94844880	chr8	93754843	93832652	8q21.13-q22.1	8q22.1	609884	TMEM67, MKS3, JBTS6, NPHP11	Transmembrane protein 67 (meckelin)	TMEM67	91147	ENSG00000164953	mutation identified in 1 RHYNS patient	Meckel syndrome 3, 607361 (3), Autosomal recessive; ?RHYNS syndrome, 602152 (3), Autosomal recessive; Nephronophthisis 11, 613550 (3), Autosomal recessive; {Bardet-Biedl syndrome 14, modifier of}, 615991 (3), Autosomal recessive; COACH syndrome, 216360 (3), Autosomal recessive; Joubert syndrome 6, 610688 (3), Autosomal recessive	Tmem67 (MGI:1923928)
8	94929150	94938295	chr8	93916922	93926067	8q22.1	8q22.1	605993	PDP1, PPM2C, PDPC	Pyruvate dehydrogenase phosphatase catalytic subunit 1	PDP1	54704	ENSG00000164951		Pyruvate dehydrogenase phosphatase deficiency, 608782 (3), Autosomal recessive	Pdp1 (MGI:2685870)
8	95384187	95487342	chr8	94371959	94475114	8q21.3-q22	8q22.1	604289	RAD54B	RAD54 homolog B	RAD54B	25788	ENSG00000197275		Colon cancer, somatic, 114500 (3); Lymphoma, non-Hodgkin, somatic, 605027 (3)	Rad54b (MGI:3605986)
8	95653226	95719693	chr8	94640998	94707465	8q22.1	8q22.1	612959	ESRP1, RMB35A, DFNB109	Epithelial splicing regulatory protein 1	ESRP1	54845	ENSG00000104413	mutation identified in 1 DFNB109 family	?Deafness, autosomal recessive 109, 618013 (3), Autosomal recessive	Esrp1 (MGI:1917326)
8	95835514	95906891	chr8	94823286	94894663	8q22.1	8q22.1	611351	INTS8, INT8, NEDCHS	Integrator complex subunit 8	INTS8	55656	ENSG00000164941	mutation identified in 1 NEDCHS family	?Neurodevelopmental disorder with cerebellar hypoplasia and spasticity, 618572 (3), Autosomal recessive	Ints8 (MGI:1919906)
8	95907995	96130723	chr8	94895767	95118495	8q22.1	8q22.1	612392	NDUFAF6, C8orf38, MC1DN17, FRTS5	NADH-ubiquinone oxidoreductase complex assembly factor 6	NDUFAF6	137682	ENSG00000156170		Fanconi renotubular syndrome 5, 618913 (3), Autosomal recessive; Mitochondrial complex I deficiency, nuclear type 17, 618239 (3), Autosomal recessive	Ndufaf6 (MGI:1924197)
8	96257140	96281428	chr8	95244912	95269200	8q22.1	8q22.1	614477	C8orf37, CORD16, RP64, BBS21	Chromosome 8 open reading frame 37	C8orf37	157657	ENSG00000156172		Retinitis pigmentosa 64, 614500 (3), Autosomal recessive; Bardet-Biedl syndrome 21, 617406 (3), Autosomal recessive; Cone-rod dystrophy 16, 614500 (3), Autosomal recessive	2610301B20Rik (MGI:1914407)
8	97154560	97173033	chr8	96142332	96160805	8q22.1	8q22.1	601147	GDF6, MCOP4, KFS1, MCOPCB6, LCA17, SYNS4	Growth/differentiation factor 6	GDF6	392255	ENSG00000156466		Leber congenital amaurosis 17, 615360 (3), Autosomal recessive; Klippel-Feil syndrome 1, autosomal dominant, 118100 (3), Autosomal dominant; Multiple synostoses syndrome 4, 617898 (3), Autosomal dominant; Microphthalmia with coloboma 6, digenic, 613703 (3), Autosomal dominant; Microphthalmia, isolated 4, 613094 (3)	Gdf6 (MGI:95689)
8	97235174	97247772	chr8	96222946	96235544	8q22	8q22.1	191330	UQCRB, UQBP, QPC, MC3DN3	Ubiquinol-cytochrome c reductase binding protein	UQCRB	7381	ENSG00000156467		Mitochondrial complex III deficiency, nuclear type 3, 615158 (3), Autosomal recessive	Uqcrb (MGI:1914780)
8	97274129	97349222	chr8	96261901	96336994	8q22	8q22.1	612792	PTDSS1, PSS1, KIAA0024, LMHD	Phosphatidylserine synthase 1	PTDSS1	9791	ENSG00000156471		Lenz-Majewski hyperostotic dwarfism, 151050 (3), Autosomal dominant	Ptdss1 (MGI:1276575)
8	99129520	99172068	chr8	98117292	98159840	8q22	8q22.2	602486	POP1, ANXD2	POP1 homolog, ribonuclease P/MRP subunit	POP1	10940	ENSG00000104356		Anauxetic dysplasia 2, 617396 (3), Autosomal recessive	Pop1 (MGI:1914974)
8	100025501	100889807	chr8	99013273	99877579	8q22-q23	8q22.2	607817	VPS13B, KIAA0532, COH1	Vacuolar protein sorting 12 homolog B	VPS13B	157680	ENSG00000132549		Cohen syndrome, 216550 (3), Autosomal recessive	Vps13b (MGI:1916380)
8	101170096	101254131	chr8	100157868	100241903	8q22	8q22.2	603395	SPAG1, CILD28	Sperm-associated antigen-1	SPAG1	6674	ENSG00000104450		Ciliary dyskinesia, primary, 28, 615505 (3), Autosomal recessive	Spag1 (MGI:1349387)
8	102504666	102690331	chr8	101492438	101678103	8q22	8q22.3	608576	GRHL2, TFCP2L3, DFNA28, ECTDS, PPCD4	Grainyhead-like 2	GRHL2	79977	ENSG00000083307		Deafness, autosomal dominant 28, 608641 (3), Autosomal dominant; Corneal dystrophy, posterior polymorphous, 4, 618031 (3), Autosomal dominant; Ectodermal dysplasia/short stature syndrome, 616029 (3), Autosomal recessive	Grhl2 (MGI:2182543)
8	103216728	103251188	chr8	102204500	102238960	8q23.1	8q22.3	604712	RRM2B, P53R2, PEOA5, MTDPS8A, MTDPS8B	Ribonucleotide reductase M2 B, TP53 inducible	RRM2B	50484	ENSG00000048392		Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5, 613077 (3), Autosomal dominant; Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy), 612075 (3), Autosomal recessive; Mitochondrial DNA depletion syndrome 8B (MNGIE type), 612075 (3), Autosomal recessive	Rrm2b (MGI:2155865)
